(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Zwischenergebnis;;;;;;;;;;;;;;;
Stand:;23.02.2025;23:56;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;2;199;0,127624;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;BSW;14;1;5358;3,447521;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;BSW;14;2;6842;4,387951;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;dieBasis;15;1;;;1730;1,189551;;-1,189551;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;dieBasis;15;2;;;1678;1,152227;;-1,152227;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;Team Todenhöfer;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;Team Todenhöfer;16;2;;;343;0,235527;;-0,235527;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;PdH;17;2;;;179;0,122913;;-0,122913;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;PIRATEN;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;Partei;PIRATEN;18;2;;;538;0,369427;;-0,369427;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;System-Gruppe;Übrige;1000;1;;;1713;1,177862;;-1,177862;;
BT;23.02.2025;Wahlkreis;202;Trier;LAND;07;System-Gruppe;Übrige;1000;2;;;424;0,291147;;-0,291147;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Wahlberechtigte;-4;;209489;;210816;;-0,629459;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Wählende;-3;;174499;83,297452;164165;77,871224;6,294886;5,426228;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Ungültige;-2;1;2185;1,252156;2172;1,323059;0,598527;-0,070903;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Ungültige;-2;2;1577;0,90373;1454;0,885694;8,459422;0,018036;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Gültige;-1;1;172314;98,747844;161993;98,676941;6,371263;0,070903;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Gültige;-1;2;172922;99,09627;162711;99,114306;6,275544;-0,018036;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;SPD;1;1;40265;23,367225;50975;31,467409;-21,010299;-8,100184;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;SPD;1;2;31353;18,131296;49346;30,32739;-36,462935;-12,196094;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;CDU;2;1;61540;35,713871;48607;30,005618;26,607279;5,708254;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;CDU;2;2;56164;32,479384;43125;26,504047;30,235362;5,975337;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;GRÜNE;3;1;10840;6,290841;14176;8,750995;-23,532731;-2,460154;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;GRÜNE;3;2;14638;8,465088;16832;10,344722;-13,034696;-1,879633;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;FDP;4;1;5479;3,17966;15101;9,322008;-63,717635;-6,142347;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;FDP;4;2;7959;4,602653;19021;11,690052;-58,156774;-7,087398;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;AfD;5;1;35333;20,505008;14090;8,697907;150,766501;11,807102;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;AfD;5;2;36388;21,043014;14565;8,951454;149,831789;12,09156;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;FREIE WÄHLER;6;1;5941;3,447776;8954;5,527399;-33,649765;-2,079624;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;FREIE WÄHLER;6;2;3791;2,192318;6432;3,953021;-41,060323;-1,760703;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Die Linke;7;1;8708;5,053565;4483;2,767404;94,244925;2,286161;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Die Linke;7;2;10315;5,965117;4690;2,882411;119,936034;3,082706;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Tierschutzpartei;8;1;4208;2,442053;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Tierschutzpartei;8;2;2467;1,426655;2424;1,489758;1,773927;-0,063103;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Die PARTEI;9;1;;;2887;1,782176;;-1,782176;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Die PARTEI;9;2;823;0,475937;1657;1,01837;-50,331925;-0,542433;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Volt;10;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Volt;10;2;1150;0,66504;504;0,309752;128,174603;0,355288;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;ÖDP;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;ÖDP;11;2;214;0,123755;223;0,137053;-4,035874;-0,013298;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;MLPD;12;2;30;0,017349;24;0,01475;25;0,002599;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;2;300;0,173489;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;BSW;14;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;BSW;14;2;7330;4,238905;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;dieBasis;15;1;;;2384;1,471669;;-1,471669;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;dieBasis;15;2;;;2100;1,290632;;-1,290632;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Team Todenhöfer;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;Team Todenhöfer;16;2;;;539;0,331262;;-0,331262;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;PdH;17;2;;;138;0,084813;;-0,084813;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;PIRATEN;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;Partei;PIRATEN;18;2;;;588;0,361377;;-0,361377;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Übrige;1000;1;;;336;0,207416;;-0,207416;;
BT;23.02.2025;Wahlkreis;203;Montabaur;LAND;07;System-Gruppe;Übrige;1000;2;;;503;0,309137;;-0,309137;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Wahlberechtigte;-4;;251092;;249630;;0,585667;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Wählende;-3;;214604;85,468275;202670;81,188158;5,88839;4,280116;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Ungültige;-2;1;1917;0,893273;2669;1,316919;-28,175347;-0,423646;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Ungültige;-2;2;1382;0,643977;1382;0,681897;0;-0,03792;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Gültige;-1;1;212687;99,106727;200001;98,683081;6,342968;0,423646;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Gültige;-1;2;213222;99,356023;201288;99,318103;5,928818;0,03792;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;SPD;1;1;50411;23,701966;49878;24,938875;1,068607;-1,23691;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;SPD;1;2;39496;18,523417;53889;26,772088;-26,708605;-8,248671;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;CDU;2;1;57971;27,256485;47153;23,576382;22,942337;3,680103;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;CDU;2;2;56549;26,521184;42659;21,193017;32,560538;5,328168;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;GRÜNE;3;1;40617;19,097077;37319;18,659407;8,837321;0,43767;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;GRÜNE;3;2;44146;20,704243;46183;22,943742;-4,410714;-2,2395;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;FDP;4;1;8031;3,775971;14408;7,203964;-44,260133;-3,427993;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;FDP;4;2;10914;5,118609;23178;11,514844;-52,912244;-6,396236;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;AfD;5;1;21665;10,18633;10360;5,179974;109,121622;5,006356;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;AfD;5;2;23043;10,807046;10833;5,381841;112,71116;5,425205;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;FREIE WÄHLER;6;1;3039;1,42886;4751;2,375488;-36,034519;-0,946628;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;FREIE WÄHLER;6;2;2045;0,959094;3605;1,790966;-43,273232;-0,831872;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Die Linke;7;1;19431;9,13596;24863;12,431438;-21,847726;-3,295477;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Die Linke;7;2;23596;11,0664;9418;4,678868;150,541516;6,387532;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Tierschutzpartei;8;2;1772;0,831059;2025;1,006021;-12,493827;-0,174963;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Die PARTEI;9;1;1454;0,683634;1841;0,920495;-21,021184;-0,236862;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Die PARTEI;9;2;973;0,456332;1600;0,794881;-39,1875;-0,338549;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Volt;10;1;4078;1,917372;2133;1,066495;91,186123;0,850877;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Volt;10;2;2768;1,298177;1741;0,86493;58,989087;0,433248;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;ÖDP;11;1;1033;0,48569;1444;0,721996;-28,462604;-0,236306;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;ÖDP;11;2;648;0,303909;1029;0,511208;-37,026239;-0,207299;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;MLPD;12;2;50;0,02345;38;0,018878;31,578947;0,004571;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;1;;;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;2;181;0,084888;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;BSW;14;1;4957;2,330655;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;BSW;14;2;7041;3,302192;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;dieBasis;15;1;;;2093;1,046495;;-1,046495;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;dieBasis;15;2;;;1979;0,983168;;-0,983168;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Team Todenhöfer;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;Team Todenhöfer;16;2;;;1255;0,623485;;-0,623485;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;PdH;17;1;;;486;0,242999;;-0,242999;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;PdH;17;2;;;320;0,158976;;-0,158976;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;PIRATEN;18;1;;;1118;0,558997;;-0,558997;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;Partei;PIRATEN;18;2;;;970;0,481897;;-0,481897;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Übrige;1000;1;;;2154;1,076995;;-1,076995;;
BT;23.02.2025;Wahlkreis;204;Mainz;LAND;07;System-Gruppe;Übrige;1000;2;;;566;0,281189;;-0,281189;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Wahlberechtigte;-4;;211985;;212943;;-0,449886;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Wählende;-3;;178231;84,077175;166636;78,253805;6,95828;5,82337;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Ungültige;-2;1;1976;1,108674;2491;1,494875;-20,674428;-0,386201;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Ungültige;-2;2;1533;0,86012;1814;1,0886;-15,490628;-0,228481;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Gültige;-1;1;176255;98,891326;164145;98,505125;7,377623;0,386201;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Gültige;-1;2;176698;99,13988;164822;98,9114;7,205349;0,228481;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;SPD;1;1;39042;22,150861;49748;30,30735;-21,520463;-8,156489;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;SPD;1;2;33740;19,094727;49656;30,127046;-32,052521;-11,03232;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;CDU;2;1;62290;35,340841;52827;32,183131;17,913188;3,157711;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;CDU;2;2;50919;28,816965;37548;22,780939;35,610419;6,036025;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;GRÜNE;3;1;13996;7,940768;15949;9,716409;-12,245282;-1,775642;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;GRÜNE;3;2;18870;10,679238;20799;12,619068;-9,274484;-1,93983;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;FDP;4;1;5171;2,933817;12966;7,899114;-60,118772;-4,965296;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;FDP;4;2;8240;4,663324;20095;12,19194;-58,994775;-7,528617;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;AfD;5;1;35866;20,348926;16043;9,773676;123,561678;10,575251;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;AfD;5;2;38743;21,926111;17033;10,334179;127,458463;11,591933;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;FREIE WÄHLER;6;1;3857;2,188307;5762;3,510311;-33,061437;-1,322004;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;FREIE WÄHLER;6;2;2888;1,634427;4749;2,88129;-39,187197;-1,246863;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Die Linke;7;1;8638;4,900854;5070;3,088733;70,374753;1,812121;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Die Linke;7;2;11219;6,349251;5068;3,074832;121,369376;3,274419;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Tierschutzpartei;8;2;2282;1,291469;2612;1,58474;-12,633997;-0,293271;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Die PARTEI;9;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Die PARTEI;9;2;789;0,446525;1214;0,736552;-35,008237;-0,290028;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Volt;10;1;2392;1,357125;1367;0,8328;74,981712;0,524324;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Volt;10;2;1523;0,861923;926;0,561818;64,470842;0,300104;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;ÖDP;11;1;;;726;0,442292;;-0,442292;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;ÖDP;11;2;253;0,143182;456;0,276662;-44,517544;-0,13348;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;MLPD;12;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;MLPD;12;2;37;0,02094;35;0,021235;5,714286;-0,000295;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;2;262;0,148276;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;BSW;14;1;4401;2,49695;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;BSW;14;2;6933;3,923644;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Einzelbewerber/Wählergruppe;EB:Hösch;15;1;602;0,341551;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Einzelbewerber/Wählergruppe;EB:Hösch;15;2;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;dieBasis;16;1;;;3134;1,909288;;-1,909288;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;dieBasis;16;2;;;2302;1,396658;;-1,396658;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Team Todenhöfer;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;Team Todenhöfer;17;2;;;627;0,38041;;-0,38041;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;PdH;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;PdH;18;2;;;186;0,112849;;-0,112849;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;PIRATEN;19;1;;;;;;;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;Partei;PIRATEN;19;2;;;890;0,539976;;-0,539976;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Übrige;1000;1;;;553;0,336897;;-0,336897;;
BT;23.02.2025;Wahlkreis;205;Worms;LAND;07;System-Gruppe;Übrige;1000;2;;;626;0,379804;;-0,379804;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Wahlberechtigte;-4;;205998;;210969;;-2,35627;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Wählende;-3;;163106;79,178439;154911;73,428324;5,290134;5,750115;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Ungültige;-2;1;2081;1,275857;2122;1,369819;-1,932139;-0,093961;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Ungültige;-2;2;1444;0,885314;1653;1,067064;-12,643678;-0,18175;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Gültige;-1;1;161025;98,724143;152789;98,630181;5,39044;0,093961;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Gültige;-1;2;161662;99,114686;153258;98,932936;5,483564;0,18175;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;SPD;1;1;42212;26,214563;50108;32,795555;-15,757963;-6,580992;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;SPD;1;2;31416;19,433138;45895;29,946234;-31,548099;-10,513096;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;CDU;2;1;43626;27,092687;38193;24,997218;14,22512;2,095469;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;CDU;2;2;44478;27,512959;33726;22,006029;31,880448;5,50693;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;GRÜNE;3;1;12367;7,680174;17061;11,16638;-27,513041;-3,486206;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;GRÜNE;3;2;14377;8,893246;18128;11,82842;-20,691748;-2,935174;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;FDP;4;1;5736;3,56218;13688;8,95876;-58,094681;-5,39658;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;FDP;4;2;7095;4,388786;18421;12,019601;-61,484176;-7,630814;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;AfD;5;1;37119;23,0517;17740;11,610783;109,239008;11,440917;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;AfD;5;2;37872;23,426656;18075;11,793838;109,526971;11,632818;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;FREIE WÄHLER;6;1;4618;2,867878;7411;4,85048;-37,687222;-1,982602;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;FREIE WÄHLER;6;2;2871;1,775928;4789;3,124796;-40,050115;-1,348869;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Die Linke;7;1;7794;4,840242;4648;3,042104;67,685026;1,798138;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Die Linke;7;2;11028;6,82164;4651;3,034752;137,110299;3,786888;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Tierschutzpartei;8;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Tierschutzpartei;8;2;2194;1,357153;2771;1,808062;-20,822808;-0,45091;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Die PARTEI;9;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Die PARTEI;9;2;790;0,488674;1308;0,853463;-39,602446;-0,364789;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Volt;10;1;1481;0,919733;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Volt;10;2;1028;0,635895;747;0,487413;37,617135;0,148481;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;ÖDP;11;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;ÖDP;11;2;180;0,111343;226;0,147464;-20,353982;-0,03612;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;MLPD;12;1;;;157;0,102756;;-0,102756;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;MLPD;12;2;45;0,027836;68;0,04437;-33,823529;-0,016534;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;1;640;0,397454;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;BÜNDNIS DEUTSCHLAND;13;2;412;0,254853;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;BSW;14;1;5432;3,373389;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;BSW;14;2;7876;4,871893;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;dieBasis;15;1;;;1947;1,274306;;-1,274306;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;dieBasis;15;2;;;1689;1,102063;;-1,102063;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Team Todenhöfer;16;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;Team Todenhöfer;16;2;;;1275;0,83193;;-0,83193;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;PdH;17;2;;;160;0,104399;;-0,104399;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;PIRATEN;18;1;;;;;;;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;Partei;PIRATEN;18;2;;;658;0,429341;;-0,429341;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Übrige;1000;1;;;1836;1,201657;;-1,201657;;
BT;23.02.2025;Wahlkreis;206;Ludwigshafen/Frankenthal;LAND;07;System-Gruppe;Übrige;1000;2;;;671;0,437824;;-0,437824;;
